Date,BTC,ETH,LTC
2023-07-20,29792.0163780508,1890.9691089077,92.3820573416
2023-07-21,29908.743898772,1892.0801319193,94.0518618257
2023-07-22,29771.8028277715,1864.9122953499,92.0515143034
2023-07-23,30084.5392407563,1889.1916718834,93.258861885300007
2023-07-24,29176.9154848326,1850.0020751716,89.1534636804
2023-07-25,29227.390799952,1857.741957571,89.5313990484
2023-07-26,29354.9728831488,1872.1599359835,90.621420991
2023-07-27,29210.6892773374,1860.3572210048,90.493766099
2023-07-28,29319.2454030349,1874.7449256662,91.5305719185
2023-07-29,29356.9185375698,1881.0688769377,94.5980930884
2023-07-30,29275.307946897,1861.6438552675,94.0910560333
2023-07-31,29230.110878649,1856.1623397384,92.2431302365
2023-08-01,29675.7324980608,1871.7921704215,93.8204054204
2023-08-02,29151.9596891331,1839.0897065368,87.489062729
2023-08-03,29178.678779687,1835.1365255355,82.7077930935
2023-08-04,29074.0917277723,1827.7129406804,82.0789102256
2023-08-05,29042.1261500756,1834.9879173213,83.1055901752
2023-08-06,29041.8561709403,1827.462079169,82.4717045845
2023-08-07,29180.5789215225,1826.9387893514,82.3445201956
2023-08-08,29765.4926735622,1855.8073211753,83.956896718
2023-08-09,29561.4945073243,1854.2975491247,84.0372116106
2023-08-10,29429.5924885661,1850.7534547452,83.0334672846
2023-08-11,29397.7154970071,1847.1243621559,83.4958636884
2023-08-12,29415.9645162195,1848.8898822123,83.4485217823
2023-08-13,29282.9143793982,1839.2801756372,81.9780338454
2023-08-14,29408.4425504032,1844.1857646579,82.0685834937
2023-08-15,29170.3472059942,1826.9327978014,79.2737522015
2023-08-16,28701.7795245305,1805.6590014206,74.4788589558
2023-08-17,26664.5499931202,1684.9334573891,65.0857593578
2023-08-18,26049.5569008807,1660.9451284571,64.0829168267
2023-08-19,26096.2045506881,1669.4718707311,64.1038663328
2023-08-20,26189.5846686604,1684.8520501855,65.2525119879
2023-08-21,26124.141253131,1667.2690996991,66.9586898755
2023-08-22,26031.6564794482,1633.8926267598,64.7702862451
2023-08-23,26431.6399826996,1679.2744714845,65.6107784691
2023-08-24,26162.3724949505,1659.9446226125,64.879273169
2023-08-25,26047.6688510481,1652.9351167504,65.1119142961
2023-08-26,26008.462659668,1646.3068178601,65.010719803
2023-08-27,26089.6934716635,1657.5130726946,65.3671141109
2023-08-28,26106.1500439649,1652.4574355437,65.5425071459
2023-08-29,27727.3930090424,1729.7256498746,68.8924702305
2023-08-30,27297.2653483206,1705.1121423041,67.659532298
2023-08-31,25931.4728933574,1645.6391241321,63.951375594700004
2023-09-01,25800.7243726077,1628.4911928866,63.0074550854
2023-09-02,25868.7981401932,1637.0253385418,64.5606302355
2023-09-03,25969.5673526316,1636.1176785766,63.9381173453
2023-09-04,25812.4152686728,1629.6552264676,63.7086863003
2023-09-05,25779.9817949848,1633.6293448937,63.1236360852
2023-09-06,25753.2362583108,1632.2522842348,62.8435241953
2023-09-07,26240.19489212,1647.5982186154,63.6223678059
2023-09-08,25905.6537515133,1636.1378400318,62.5769820314
2023-09-09,25895.6782209584,1635.1623166873,63.0815074415
2023-09-10,25832.2262469114,1616.8288799491,61.1215297203
2023-09-11,25162.6552722476,1551.6376717999,58.8371570266
2023-09-12,25833.3430604915,1592.4294382649,60.0127920894
2023-09-13,26228.3240875137,1607.9884846173,62.0035205176
2023-09-14,26539.6744424527,1626.9743262163,62.8085361688
2023-09-15,26608.6933649124,1641.6403441678,65.9955312173
2023-09-16,26568.2812876599,1635.2217116964,65.3395268792
2023-09-17,26534.18751685,1622.8967525804,63.5782270031
2023-09-18,26754.2810377253,1637.3469881784,65.8946016519
2023-09-19,27211.1178197241,1643.5446568866,67.3342327123
2023-09-20,27132.0073401285,1622.8906070275,64.5643495054
2023-09-21,26567.6329044034,1584.3070629356,64.6909843664
2023-09-22,26579.5686371325,1593.2683304574,64.3354065662
2023-09-23,26579.3897405605,1593.857747399,65.0803940003
2023-09-24,26256.8257867445,1580.8533621681,63.5871412607
2023-09-25,26298.4795511748,1588.3228677916,64.3372398661
2023-09-26,26217.2493357507,1593.4171931027,63.7585109156
2023-09-27,26352.7176189088,1597.4912262036,63.4868109372
2023-09-28,27021.5467647385,1652.8827456544,65.2388095742
2023-09-29,26911.7216027656,1667.9438329225,65.6320939713
2023-09-30,26967.9163010637,1671.1618111903001,66.0696462842
2023-10-01,27983.7503817847,1733.8104784386,68.2333148092
2023-10-02,27530.784889745,1663.6275288364,66.0111222001
2023-10-03,27429.9790166632,1656.6856238037,65.4935118364
2023-10-04,27799.3940958796,1647.8380903281,64.4520645279
2023-10-05,27415.9119821677,1611.4764662364,64.8587674036
2023-10-06,27946.5967799289,1645.8314874748,65.5331857154
2023-10-07,27968.8388707898,1634.5112732424,65.4856429342
2023-10-08,27935.0895806612,1633.5485715949,65.3645457512
2023-10-09,27583.6785949548,1579.8066080951,63.1110573341
2023-10-10,27391.0195174366,1567.7129669395,63.6210708017
2023-10-11,26873.3211207589,1566.2547858612,61.4998210172
2023-10-12,26756.7986388286,1539.6124395074,61.1278170538
2023-10-13,26862.3754456225,1552.0894675436,61.5740582712
2023-10-14,26861.7062025597,1555.2568092262,61.6651568772
2023-10-15,27159.6529187802,1558.0697934299,61.6564341962
2023-10-16,28519.466679449,1600.5342762528,63.3371611707
2023-10-17,28415.7481397071,1565.4395660008,62.1630101083
2023-10-18,28328.3411519926,1563.7498838126,60.2769725085
2023-10-19,28719.8061329065,1567.4570729268,61.7866510582
2023-10-20,29682.9492736036,1604.6668665067,63.4178204006
2023-10-21,29918.4116679289,1629.304476737,64.7355450146
2023-10-22,29993.896524372,1663.4299449441,65.190586143
2023-10-23,33086.2329685778,1765.3826429207,68.991095969
2023-10-24,33901.5265633635,1784.4374604858,69.0318620199
2023-10-25,34502.8208915452,1787.3976241893,68.6949261053
2023-10-26,34156.6498283887,1804.0393004004,68.8543870302
2023-10-27,33909.7992843111,1780.0453464483,67.0557943767
2023-10-28,34089.5758722222,1776.6181755723,67.7827792862
2023-10-29,34538.4820881103,1795.5459625534,68.8008426681
2023-10-30,34502.3646632352,1810.0885684745,69.2508408887
2023-10-31,34667.7793605467,1816.4589317668,68.9495598754
2023-11-01,35437.2531810872,1847.0897463034,69.9350192851
2023-11-02,34938.2423951435,1800.6210046347,69.3941945928
2023-11-03,34732.3255842841,1832.795212562,69.4911436205
2023-11-04,35082.1972208526,1857.6985957472,70.4721026792
2023-11-05,35049.3559240236,1894.1576842261,71.6626543658
2023-11-06,35037.3694407199,1899.837364376,74.4828644357
2023-11-07,35443.5613607149,1888.124211378,73.564382255500007
2023-11-08,35655.2760812313,1889.3223471996,73.1799419817
2023-11-09,36693.1236338431,2120.5609463695,73.7522093086
2023-11-10,37313.9696874571,2078.2897139105,73.3049987414
2023-11-11,37138.0505408954,2052.7138939829,75.1743067006
2023-11-12,37054.5201429095,2045.1870407473,74.8912718475
2023-11-13,36502.3573373281,2055.2652897926,71.4915444625
2023-11-14,35537.6405155251,1979.0526719014,70.6352633754
2023-11-15,37880.5831724307,2060.4084021182,74.0803243584
2023-11-16,36154.7692413685,1960.8815523099,71.1790506046
2023-11-17,36596.6819231214,1961.2807205392,70.1823380009
2023-11-18,36585.7029298644,1963.2850130444,69.8938075203
2023-11-19,37386.547774872,2013.2044472699,70.6403086133
2023-11-20,37476.9558592879,2022.239127894,69.5177390687
2023-11-21,35813.8113636295,1937.0668029372,66.4573830795
2023-11-22,37432.3383067227,2064.4252149797,68.7055934637
2023-11-23,37289.6206606291,2062.2107269666,69.5124480768
2023-11-24,37720.2811521398,2081.1520427333,70.7359507513
2023-11-25,37796.792344848,2084.413070743,71.833365316
2023-11-26,37479.1222936619,2063.2862406283,70.0589871486
2023-11-27,37254.1688542494,2027.4172988226,69.2423320843
2023-11-28,37831.08686845,2049.3381283931,69.7372488648
2023-11-29,37858.4940548249,2029.9291808773,69.9893470293
2023-11-30,37712.7477716325,2052.5560758309002,69.4455834053
2023-12-01,38688.7483611912,2087.1400074286,71.5449699433
2023-12-02,39476.3332803722,2165.7040009485,72.2722257615
2023-12-03,39978.3918165449,2193.691554531,72.2564352159
2023-12-04,41980.099479768,2243.2159138525,72.8216596894
2023-12-05,44080.6479510633,2293.8416889044,74.2911952532
2023-12-06,43746.4453572592,2231.6613482543,72.4152898679
2023-12-07,43292.664239208,2357.5796331574,74.0584666126
2023-12-08,44166.6006381823,2358.7319393053,78.3987619382
2023-12-09,43725.9858124315,2341.1752332393,76.2775534793
2023-12-10,43779.6972879957,2352.4627556082,77.1418874299
2023-12-11,41243.833314624,2224.5787846632,72.6507490259
2023-12-12,41450.2221904665,2202.0379684959,72.4129878912
2023-12-13,42890.7407335901,2260.6487681131,73.1978500127
2023-12-14,43023.9719741933,2316.5790072611,72.9634145752
2023-12-15,41929.758392901,2219.3373100011,70.9558786213
2023-12-16,42240.1190820501,2226.9265198074,72.1329765004
2023-12-17,41364.665918237,2196.4811590731,71.2348704411
2023-12-18,42623.5383250276,2217.2733489138,70.8028403835
2023-12-19,42270.526139511,2177.8726106679,70.614553611
2023-12-20,43652.2486680177,2201.9114564016,69.8049796818
2023-12-21,43869.1508569937,2239.5424133212,70.9245300887
2023-12-22,43997.9014099549,2326.5249573928,73.7297150818
2023-12-23,43739.5421372235,2309.0463748006,72.540622891500007
2023-12-24,43016.1176211831,2265.6921427011,71.1747147205
2023-12-25,43613.1420846622,2272.5616672175,72.2752853949
2023-12-26,42520.4015112687,2231.4653358627,73.1505190553
2023-12-27,43442.8545582321,2378.7401102717,75.850306133
2023-12-28,42627.8535313684,2347.5660660267,76.7223313433
2023-12-29,42099.40280858,2300.6907683964,73.4041470438
2023-12-30,42156.9011497639,2292.0653348352,73.3127347208
2023-12-31,42265.185654866,2281.4713016936,72.7984374865
2024-01-01,44167.3302140774,2352.327940665,74.7319277936
2024-01-02,44957.9700541418,2355.8364746171,72.9840782355
2024-01-03,42848.1756409655,2210.761891527,65.3016431037
2024-01-04,44179.9217008268,2269.0381829774,66.4913905161
2024-01-05,44162.6916302269,2268.6472266691,66.0211516733
2024-01-06,43989.1940934574,2241.6247100644,65.6760747782
2024-01-07,43943.0972289695,2222.8658884902,64.2574708421
2024-01-08,46970.5023144901,2333.032746086,67.8065479729
2024-01-09,46139.7303748525,2344.8271586295,66.9492893236
2024-01-10,46627.7791119614,2582.1035282908,69.8901404601
2024-01-11,46368.5853820194,2619.6190776851,71.9844727899
2024-01-12,42853.166658062,2524.4601481181,72.9002139989
2024-01-13,42842.382191236,2576.5979052662,71.9875077454
2024-01-14,41796.2696064245,2472.241275463,69.8155939773
2024-01-15,42511.9677203311,2511.3636967714,69.2556125048
2024-01-16,43154.9442343824,2587.6911147329,69.474657542
2024-01-17,42742.6528373141,2528.3694055031,69.3861471782
2024-01-18,41262.0583641846,2467.018846626,67.9926785575
2024-01-19,41618.4073654042,2489.498622694,71.1841799172
2024-01-20,41665.5848362109,2469.589122734,71.297413754
2024-01-21,41545.7835143902,2453.9130976476,71.6000807786
2024-01-22,39507.368823822,2310.8264015416,67.2882771056
2024-01-23,39845.5511467999,2240.6859395359,65.4494331096
2024-01-24,40077.073269779,2233.5617665404,66.1401685874
2024-01-25,39933.80775217,2217.7102754507,65.4989908536
2024-01-26,41816.8728440034,2267.1997994558,67.0340632232
2024-01-27,42120.0563516849,2267.886077765,68.0845654412
2024-01-28,42035.5943721701,2257.2088341312,68.3975067158
2024-01-29,43288.2453360835,2317.0641199179,68.4530143432
2024-01-30,42952.6082102489,2344.4936977657,67.5120223738
2024-01-31,42582.6063895367,2282.5445423885,66.7530429915
2024-02-01,43075.7745999369,2303.8248223021,67.5165851667
2024-02-02,43185.8594322356,2308.0380704094,68.003516545
2024-02-03,42992.2496292216,2296.0382213414,68.8368344393
2024-02-04,42583.5829201294,2289.5461210156,66.9313881546
2024-02-05,42658.66604833,2298.8889049578,67.6194129457
2024-02-06,43084.6718635339,2372.2018047905,68.2909878137
2024-02-07,44318.2244507353,2423.7450539675,68.5560288813
2024-02-08,45301.5666288709,2419.9065225029,70.5627644263
2024-02-09,47147.2003126111,2487.5156654863,70.6770467342
2024-02-10,47771.2773670997,2501.2283097031,70.8098788374
2024-02-11,48293.916750573,2507.5705705477,71.5400017729
2024-02-12,49958.2242190229,2658.1160212768,72.9328675886
2024-02-13,49742.4409898499,2642.185304207,69.0010618745
2024-02-14,51826.6959960877,2777.902245811,69.8962798973
2024-02-15,51938.5563164417,2824.3789422913,69.8114833418
2024-02-16,52160.2028290199,2803.6914132082,70.6171670702
2024-02-17,51662.9953696527,2786.6726715802,69.9896274657
2024-02-18,52122.5454555893,2878.9981551892,70.7302463577
2024-02-19,51779.1440620507,2943.5748006563,71.3120445616
2024-02-20,52284.8735570538,3013.5036000099,69.6551639318
2024-02-21,51839.180531431,2970.3555817277,68.9375591362
2024-02-22,51304.9743566764,2971.0073275365,68.764519589
2024-02-23,50731.9491908572,2921.6583093606,68.8281658957
2024-02-24,51571.1031123439,2992.3860957317,70.3870588867
2024-02-25,51733.2366017007,3112.6973529916,70.0821141353
2024-02-26,54522.4015367874,3178.9936936058,71.9378884793
2024-02-27,57085.3723068546,3244.5192465031,74.0337490319
2024-02-28,62504.7892535158,3385.7039697372,74.5925422718
2024-02-29,61198.382897303,3341.9196033518,79.9408970328
2024-03-01,62440.632541801,3435.0539291971,85.0841159367
2024-03-02,62029.8460575718,3422.0499214588,94.4190259254
2024-03-03,63167.3703575333,3490.9936365072,90.6683502616
2024-03-04,68330.4156080938,3630.4338191612,88.9354592894
2024-03-05,63801.1975606416,3554.9646483227,82.0411946519
2024-03-06,66106.8027872293,3819.2263127658,85.8299734208
2024-03-07,66925.4832022114,3874.34770171,88.1080493299
2024-03-08,68300.0956913071,3892.0611394225,88.6307710565
2024-03-09,68498.8813040087,3915.4188666516,90.8468000337
2024-03-10,69019.7863638058,3881.1931892574,87.5075536982
2024-03-11,72123.9035465021,4066.4449901418,103.7921150835
2024-03-12,71481.2915939556,3980.2732438521,97.538000834299993
2024-03-13,73083.5013282129,4006.4569519054,97.3219834963
2024-03-14,71396.5898919832,3883.1403559222,94.1161432074
2024-03-15,69403.7718321646,3735.2202545607,89.7133911344
2024-03-16,65315.1174741194,3522.8601999489,84.1384441732
2024-03-17,68390.6228032209,3642.4130062163,85.8575324593
2024-03-18,67548.5915664071,3517.9851297273,87.1122089338
2024-03-19,61912.7731524471,3157.6181789707,78.5863723497
2024-03-20,67913.6730250434,3513.3930322852,84.7890135912
2024-03-21,65491.3899253579,3492.9913315229,85.70162433
2024-03-22,63778.7625575478,3333.6879909565,83.311509084
2024-03-23,64062.2023270844,3336.59407842,85.4241407155
2024-03-24,67234.1723529876,3454.6364675678,89.6907521391
2024-03-25,69958.8135820151,3590.883772924,90.7240347786
2024-03-26,69987.8389025111,3587.5050017026,95.8644659646
2024-03-27,69455.3409809589,3500.1152241991,93.6755139358
2024-03-28,70744.95206404,3561.2940584236,94.2191125381
2024-03-29,69892.8290676804,3511.8061663441,109.258971262
2024-03-30,69645.3057915427,3507.9443628819,102.8631120048
2024-03-31,71333.6479258644,3647.8563802749,105.1834054652
2024-04-01,69702.1461134383,3505.0300386444,99.3753434497
2024-04-02,65446.9742329379,3277.2346988709,106.8175396985
2024-04-03,65980.8086503925,3311.4417832567,98.5722378999
2024-04-04,68508.8418444563,3330.0405943762,98.4084875984
2024-04-05,67837.6425319939,3318.8851690847,98.043451929
2024-04-06,68896.1099842787,3354.1838630574,101.5017275376
2024-04-07,69362.5512776015,3453.4945694385,101.1756275283
2024-04-08,71631.3569464587,3695.2928436091,103.3110578414
2024-04-09,69139.0158316976,3505.1633552903,97.4981212917
2024-04-10,70587.8794391434,3543.7371333979,96.6997636467
2024-04-11,70060.607060739,3505.2478538631,98.6890991623
2024-04-12,67195.8641789992,3243.0349552157,86.2695729645
2024-04-13,63821.4738846918,3004.9004445232,77.6065830679
2024-04-14,65738.723886878,3156.9419671803,79.9143259397
2024-04-15,63426.2100184061,3101.6004461125,78.0731526845
2024-04-16,63811.8639407202,3084.9201649655,79.9221988613
2024-04-17,61276.6932586277,2984.7276279516,80.1674800951
2024-04-18,63512.7534949431,3066.0276299664,80.7993842326
2024-04-19,63843.568502442,3059.2784549759,80.9097868445
2024-04-20,64994.4400680992,3157.6272042778,85.0920439432
2024-04-21,64926.643211728,3147.2884742744,84.1656768843
2024-04-22,66837.676090911,3201.6520567626,85.4677987542
2024-04-23,66407.2717994139,3219.9115412341,85.1079993333
2024-04-24,64276.8974153965,3139.8052689528,83.1631763129
2024-04-25,64481.7066444767,3156.5095419628,83.7981016197
2024-04-26,63755.3213316848,3130.1647111846,87.9920807
2024-04-27,63419.141196432996,3252.168175642,83.8826289526
2024-04-28,63113.2316825626,3262.7747417145,83.9520309178
2024-04-29,63841.1201641904,3215.4289697146,83.5152497255
2024-04-30,60636.8567800147,3012.2867437495,79.4953161873
2024-05-01,58254.0098531432,2969.7847870643,80.0958665734
2024-05-02,59123.432246675,2988.1685074957,80.1227746853
2024-05-03,62889.8367440854,3103.5421091631,81.9301384861
2024-05-04,63891.4729184709,3117.5765307871,81.6870362907
2024-05-05,64031.1328085695,3137.2489184783,81.3755685856
2024-05-06,63161.9502576304,3062.7286748572,80.7876508814
2024-05-07,62334.8183461472,3006.5771141232,80.8179208169
2024-05-08,61187.9414007209,2973.6572439316,81.6363557963
2024-05-09,63049.9592572275,3036.0205832059,83.0562183497
2024-05-10,60792.7767905692,2909.791147181,80.2269315378
2024-05-11,60793.7095993966,2911.6020562027,81.3453023512
2024-05-12,61448.3946717975,2928.7020128967,81.3827831242
2024-05-13,62901.4474552226,2949.3595613636,80.6013434154
2024-05-14,61552.7901353372,2881.1580525016,78.7312485015
2024-05-15,66267.4914674742,3037.0566448959,82.5345250381
2024-05-16,65231.5803133093,2945.1310661054,82.4576874889
2024-05-17,67051.8749127217,3094.1187606136,84.1854835659
2024-05-18,66940.8044099749,3122.9490620548,83.8666140751
2024-05-19,66278.3700820502,3071.8429493039,82.2212107768
2024-05-20,71448.1951913786,3663.8555706363,88.6009461284
2024-05-21,70136.5314428893,3789.3128212647,88.2131839417
2024-05-22,69122.3390056842,3737.2178676292,85.7148849018
2024-05-23,67929.5630390052,3776.9272979593,85.4156044852
2024-05-24,68526.0977735946,3726.9345506864,84.981603945
2024-05-25,69265.9427381597,3749.2365712546,84.9808585025
2024-05-26,68518.089965076,3825.8975522959,83.8999259767
2024-05-27,69394.5533738668,3892.0067337073,85.2121781992
2024-05-28,68296.2219884276,3840.2564321309,83.3997768671
2024-05-29,67578.0929202265,3763.1964574929,83.481501735
2024-05-30,68364.9895474297,3746.8497204402,84.4193531234
2024-05-31,67489.6117770498,3760.0266864262,83.238517615
2024-06-01,67706.9373135869,3813.1988663448,83.4340138508
2024-06-02,67751.6025754618,3780.8958883416,83.0537578608
2024-06-03,68804.7800851881,3766.389156937,82.798360291
2024-06-04,70567.7689044147,3812.5159093596,83.655458909
2024-06-05,71082.8227040099,3864.26094797,85.4131307541
2024-06-06,70757.1658518634,3811.6058513145,84.1811226727
2024-06-07,69342.5867361146,3678.6291223463,80.0886870514
2024-06-08,69305.7743187653,3680.9498987428,79.9941002075
2024-06-09,69647.9930028748,3705.903804425,80.5100031326
2024-06-10,69512.2802780003,3666.7175217484,79.6023229016
2024-06-11,67332.0304641765,3498.3305497967,77.2819554065
2024-06-12,68241.1840753497,3559.6176452473,78.4694135781
2024-06-13,66756.3970935791,3469.2812508702,79.1432392557
2024-06-14,66011.0937273263,3480.2719181115,77.5423748029
2024-06-15,66191.0004703788,3565.5495056541,79.1964225915
2024-06-16,66639.0465356994,3620.5634464932,78.9059397954
2024-06-17,66490.2941752674,3511.379017106,76.6260938096
2024-06-18,65140.7445894597,3483.6813541597,72.6164593235
2024-06-19,64960.2953009057,3559.3473095853,73.7035153941
2024-06-20,64828.6558115702,3511.0869233634,74.7087650163
2024-06-21,64096.1981877808,3516.0755619859,74.114369297
2024-06-22,64252.5787467441,3494.8133879808,74.549248529
2024-06-23,63180.7982064002,3418.6118772591,73.3801275604
2024-06-24,60277.4146563769,3350.25635103,69.6898187394
2024-06-25,61804.6411680707,3395.029004864,71.364864291200007
2024-06-26,60811.2784501874,3369.4772002383,70.9636031514
2024-06-27,61604.801764073,3444.8005378863,73.1235415367
2024-06-28,60320.1355264783,3373.6359398066,72.7651356892
2024-06-29,60887.3808347422,3372.9678619929,74.9238244245
2024-06-30,62678.292079457,3432.8890895755,75.2800016038
2024-07-01,62851.9800679276,3440.3416247238,74.3402485967
2024-07-02,62029.0168101831,3416.3547278949,75.8639100477
2024-07-03,60173.9235814982,3292.9167872079,72.075052171
2024-07-04,56977.7014590912,3054.521964485,65.3156959165
2024-07-05,56662.3732744795,2981.5986963517,61.8872557544
2024-07-06,58303.5385809166,3069.3779282848,65.4302879102
2024-07-07,55849.1106386094,2929.3872316715,62.0622546159
2024-07-08,56705.0984270702,3018.7320323162,64.8693292381
2024-07-09,58009.2263162293,3064.0328836456,65.3168638715
2024-07-10,57742.4946206796,3102.2187944314,66.9381465195
2024-07-11,57344.914785087,3100.3307531137,67.4359798785
2024-07-12,57899.4655171113,3134.1586628398,69.2757244426
2024-07-13,59231.9532405648,3177.1986392641,69.8512559855
2024-07-14,60787.7923701369,3244.0790922444,69.9668580656
2024-07-15,64870.1528151311,3489.5526866155,72.4558511083
2024-07-16,65097.1468308443,3443.5135017873,73.2014502959
2024-07-17,64118.7926694255,3388.7523731072,71.4204483124
2024-07-18,63974.0666841082,3426.2585906447,71.6102321351
2024-07-19,66710.1543130458,3505.7348409679,73.456706507
2024-07-20,67163.6449237129,3519.2953440842,73.0734940842
2024-07-21,68154.522905866,3536.6054396998,73.9885227687
2024-07-22,67585.2499720905,3440.419892469,71.3079392479
2024-07-23,65927.6723614031,3481.9959539767,72.9301565695
2024-07-24,65372.1332336736,3336.3394237401,71.2475204234
2024-07-25,65777.2239400202,3174.4273153636,68.8547617377
2024-07-26,67912.06309622,3275.9514243808,71.3331075948
2024-07-27,67813.3394163313,3247.6079817268,71.3629405789
2024-07-28,68255.8657690205,3271.4646364709,71.1284439645
2024-07-29,66819.9161863636,3320.5392099336,73.7494826758
2024-07-30,66201.0162264011,3278.6677928161,71.6852022164
2024-07-31,64619.2496492185,3231.2957066884,70.1904235207
2024-08-01,65357.5015625505,3201.5644469308,69.5661689655
2024-08-02,61415.0645726852,2986.0131528012,64.9911233666
2024-08-03,60680.0946987796,2903.3857025544,64.6042252715
2024-08-04,58116.9769610403,2686.3988610452,62.396122925
2024-08-05,53991.4577965042,2417.2061842115,56.2133785962
2024-08-06,56034.3165914605,2458.7238702336,58.2633622652
2024-08-07,55027.4606917867,2336.5893752638,55.9839105795
2024-08-08,61710.1375644501,2683.3527980054,61.2235543513
2024-08-09,60880.1122032153,2599.5985844241,60.7428675627
2024-08-10,60945.8131361053,2610.0228477264,61.1748545927
2024-08-11,58719.483169327,2553.252240415,59.7069827207
2024-08-12,59354.5137212797,2724.4318594324,61.4669091128
2024-08-13,60609.5669845367,2703.6718464697,63.4133783033
2024-08-14,58737.2706270019,2662.914790813,64.0173254731
2024-08-15,57560.0976318307,2570.0877300656,65.2769241858
2024-08-16,58894.1041602173,2593.186442814,66.5685613888
2024-08-17,59478.9710471953,2614.5467678717,67.5836077367
2024-08-18,58483.9649819015,2613.3571785326,66.3833616656
2024-08-19,59493.4524821881,2637.3062899278,66.3681050558
2024-08-20,59012.7911526577,2573.1068581158,64.4800108395
2024-08-21,61175.192009918,2631.3956043099,64.2814445287
2024-08-22,60381.9124606776,2622.9513546562,63.8303736151
2024-08-23,64094.3572066269,2764.4471033,66.200843245
2024-08-24,64178.9906500623,2769.3897324903,66.5786576809
2024-08-25,64333.5441834656,2749.1576670875,64.8469575405
2024-08-26,62880.6586542698,2681.3405143605,63.174961659
2024-08-27,59504.1326827134,2458.7264730716,60.4630358794
2024-08-28,59027.6265870301,2528.415504044,61.8020402418
2024-08-29,59388.1808524122,2528.7927147052,62.4836798947
2024-08-30,59119.4747770124,2525.8219191284,64.9755247519
2024-08-31,58969.8983660431,2513.3937400971,65.058827229
2024-09-01,57325.4876891906,2427.9022806575,63.526338772
2024-09-02,59112.4795055389,2538.1873755956,65.3089946279
2024-09-03,57431.0229886572,2420.603643795,64.4226716532
2024-09-04,57971.5408166853,2448.976963363,65.4273449998
2024-09-05,56160.4872644568,2367.7375740886,66.0825821135
2024-09-06,53948.7522426374,2223.8765008293,63.0020046811
2024-09-07,54139.6894492297,2274.1070647398,62.0865579399
2024-09-08,54841.5663542288,2297.2928618416,60.8954528711
2024-09-09,57019.5347575706,2358.4821965753,61.4196484905
2024-09-10,57648.7124094767,2389.5809379648,61.5464480694
2024-09-11,57343.1705364168,2339.84156536,62.187169985
2024-09-12,58127.010836944,2361.7816231563,62.8451212943
2024-09-13,60571.2991585945,2441.6072730055,64.9794832388
2024-09-14,60005.1191557571,2418.5957742924,65.9752257741
2024-09-15,59182.8353338828,2320.8972417266,63.3366925659
2024-09-16,58192.5068714421,2295.2837746294,62.5858916156
2024-09-17,60308.5375947655,2341.7077628551,63.7431925602
2024-09-18,61649.6787266514,2369.7290255543,64.7613323891
2024-09-19,62940.456765714,2464.7521329287,65.4445449016
2024-09-20,63192.975082876,2561.072001704,65.2785611211
2024-09-21,63394.838742556,2615.8571459406,66.942822249
2024-09-22,63648.7098902519,2582.8624763883,68.5984255423
2024-09-23,63329.802386615,2648.5464300632,67.0249026439
2024-09-24,64301.9672659429,2654.3549330008,66.7203801147
2024-09-25,63143.1459738721,2579.3885693151,66.5880978512
2024-09-26,65181.0206972443,2632.1999118007,68.5183120997
2024-09-27,65790.6616497344,2695.9005963054,71.1882038807
2024-09-28,65887.6487821282,2677.5391024938,70.003964664
2024-09-29,65635.3081461486,2659.3468478149,69.3144246271
2024-09-30,63329.4981294766,2603.0626884402,66.8204479167
2024-10-01,60837.009700736,2448.9211886564,63.4249372407
2024-10-02,60632.7862737945,2365.2317288844,62.9542578211
2024-10-03,60759.4013268768,2349.7911912798,63.4541084134
2024-10-04,62067.4774474519,2414.7939387071,64.9431447549
2024-10-05,62089.9484591443,2415.6318483541,66.2721472054
2024-10-06,62818.9544761374,2439.9578014551,67.0683049287
2024-10-07,62236.6593684009,2421.7967510959,64.7729696534
2024-10-08,62131.9678544148,2439.8409399284,65.6476275355
2024-10-09,60582.1009695389,2368.2835389024,64.548937065
2024-10-10,60274.4980637861,2383.8578440878,64.2436151275
2024-10-11,62445.0886070974,2436.5134816704,65.5048807638
2024-10-12,63193.0230702875,2476.5231023831,66.2116854386
2024-10-13,62851.3749169602,2467.6769628969,64.7569267374
2024-10-14,66046.1280687548,2628.8998971244,66.805883432
2024-10-15,67041.1071653338,2606.02186875,70.8736076354
2024-10-16,67612.7207776042,2611.1020157232,70.0702050152
2024-10-17,67399.8334924398,2604.2734748503,72.7410062216
2024-10-18,68418.7890489052,2641.5522859586,73.1297234071
2024-10-19,68362.7331098485,2648.6568927929,74.8765623818
2024-10-20,69001.7066212849,2746.3639932057,74.3123200421
2024-10-21,67367.8525561409,2665.7120469235,70.7249849114
2024-10-22,67361.4026645272,2620.1975773667,69.9284603789
2024-10-23,66432.1982471759,2509.0987847857,70.1564176844
2024-10-24,68161.053337619,2534.4986484849,71.0849762228
2024-10-25,66642.4107304263,2435.933985809,68.6461194632
2024-10-26,67014.6977283094,2479.6032088937,68.3988814046
2024-10-27,67929.298795622,2505.9406635993,71.0798937071
2024-10-28,69907.7546738921,2565.348032837,70.7179700342
2024-10-29,72720.4935748749,2637.9575809217,73.9776637456
2024-10-30,72339.5421808449,2657.3725569813,71.8406245162
2024-10-31,70215.1856325839,2515.7992216016,69.2046473926
